num_prior_defaults,identity_verification_passed,device_fingerprint_match,application_velocity_24h,income_to_loan_ratio,account_age_days,employment_type,repayment_method,geo_risk_score,previous_loan_count,application_hour,mobile_os,marketing_campaign_id,label
3,0,0,5,1.035,10,unemployed,cash_agent,0.49,0,12,iOS,C4,Fraud
5,0,0,20,0.866,26,unemployed,cash_agent,0.511,0,3,Android,C6,Fraud
0,1,1,0,2.374,36,salaried,bank_transfer,0.267,0,10,Android,C2,Non-fraud
3,0,0,4,0.894,23,self-employed,cash_agent,0.785,0,16,Android,C3,Fraud
4,0,0,3,0.35,5,unemployed,e-wallet,0.642,0,10,Android,C2,Non-fraud
2,1,0,1,1.719,20,self-employed,e-wallet,0.551,0,10,Android,C3,Non-fraud
0,0,1,0,2.073,10,self-employed,bank_transfer,0.821,1,12,Android,C5,Fraud
0,1,0,2,2.361,138,salaried,bank_transfer,0.512,1,7,Android,C6,Non-fraud
0,0,0,1,1.062,17,unemployed,cash_agent,0.502,0,1,Android,C1,Non-fraud
1,1,1,1,1.274,37,self-employed,bank_transfer,0.496,1,23,iOS,C1,Non-fraud
1,0,0,7,2.208,67,self-employed,bank_transfer,0.536,1,18,Android,C4,Non-fraud
1,0,0,5,0.664,51,unemployed,cash_agent,0.598,0,5,Android,C3,Fraud
0,1,1,1,2.098,17,self-employed,e-wallet,0.353,0,4,iOS,C6,Non-fraud
0,0,0,5,0.654,17,unemployed,cash_agent,0.7,0,17,Android,C3,Non-fraud
0,1,0,0,0.811,33,unemployed,cash_agent,0.622,1,18,iOS,C4,Non-fraud
2,0,0,5,0.176,43,self-employed,bank_transfer,0.139,0,13,Android,C5,Fraud
0,1,1,2,1.213,14,unemployed,bank_transfer,0.531,0,18,iOS,C4,Non-fraud
3,0,0,15,0.05,25,unemployed,e-wallet,0.538,0,15,Android,C6,Fraud
3,1,0,3,0.331,17,unemployed,bank_transfer,0.681,0,12,Android,C4,Fraud
2,0,0,4,1.283,13,self-employed,e-wallet,0.514,0,0,Android,C6,Fraud
1,1,1,0,1.48,40,salaried,e-wallet,0.371,1,18,iOS,C4,Fraud
0,0,1,3,1.195,33,salaried,e-wallet,0.605,1,23,Android,C3,Fraud
0,1,1,0,1.727,31,self-employed,bank_transfer,0.449,1,0,iOS,C2,Non-fraud
0,0,1,4,1.227,29,unemployed,e-wallet,0.686,0,2,iOS,C6,Fraud
1,0,1,4,1.383,31,self-employed,e-wallet,0.912,0,6,iOS,C2,Fraud
1,1,1,0,1.994,51,salaried,bank_transfer,0.552,0,4,iOS,C5,Non-fraud
2,1,0,3,1.646,12,salaried,e-wallet,0.221,2,2,iOS,C2,Fraud
0,0,0,2,1.331,27,unemployed,e-wallet,0.792,0,5,Android,C6,Fraud
3,1,0,4,1.126,38,self-employed,bank_transfer,0.214,0,1,iOS,C5,Fraud
0,0,0,4,1.152,13,salaried,bank_transfer,0.861,1,15,Android,C2,Fraud
8,0,0,11,0.136,38,unemployed,cash_agent,0.685,0,17,iOS,C2,Non-fraud
1,0,0,1,0.917,14,unemployed,e-wallet,0.483,0,13,Android,C3,Fraud
1,1,1,0,1.353,10,unemployed,bank_transfer,0.287,0,7,iOS,C4,Non-fraud
1,1,0,3,1.161,16,unemployed,bank_transfer,0.467,1,18,Android,C3,Non-fraud
1,0,0,3,1.51,50,salaried,e-wallet,0.744,0,17,Android,C6,Fraud
0,1,1,2,1.28,111,salaried,e-wallet,0.849,1,16,Android,C2,Non-fraud
3,1,1,1,0.981,11,self-employed,cash_agent,0.667,0,15,Android,C2,Fraud
3,0,1,1,1.334,54,self-employed,e-wallet,0.393,0,1,iOS,C2,Fraud
1,1,1,2,1.901,82,salaried,bank_transfer,0.63,1,6,Android,C3,Non-fraud
3,0,0,3,0.974,25,unemployed,e-wallet,0.654,0,10,iOS,C1,Fraud
1,0,0,2,1.616,160,salaried,e-wallet,0.821,1,15,iOS,C6,Fraud
2,1,1,4,0.851,13,self-employed,bank_transfer,0.574,0,10,Android,C3,Fraud
3,0,1,3,1.174,17,unemployed,cash_agent,0.26,0,1,Android,C1,Fraud
2,0,0,5,0.758,23,unemployed,e-wallet,0.825,1,10,Android,C2,Fraud
1,0,1,9,0.723,25,unemployed,e-wallet,0.555,0,13,iOS,C6,Fraud
5,1,0,6,0.524,8,unemployed,e-wallet,0.536,0,18,Android,C6,Fraud
0,1,1,1,2.119,30,salaried,e-wallet,0.476,0,9,iOS,C3,Non-fraud
0,1,1,0,1.999,39,salaried,bank_transfer,0.375,3,16,Android,C4,Non-fraud
2,0,0,5,0.807,20,unemployed,bank_transfer,0.397,0,9,Android,C4,Fraud
2,1,1,0,2.305,12,self-employed,bank_transfer,0.877,1,14,Android,C2,Fraud
0,1,0,2,1.008,25,self-employed,bank_transfer,0.365,1,6,Android,C4,Non-fraud
1,1,0,4,0.258,20,unemployed,e-wallet,0.386,0,15,iOS,C4,Fraud
1,0,1,0,1.189,46,self-employed,bank_transfer,0.265,0,21,Android,C2,Fraud
1,1,1,4,1.109,11,unemployed,bank_transfer,0.462,0,0,Android,C6,Non-fraud
3,0,0,17,0.05,11,unemployed,cash_agent,0.664,0,7,iOS,C3,Fraud
1,1,0,8,1.278,70,self-employed,bank_transfer,0.472,1,1,Android,C6,Fraud
2,0,0,1,0.903,11,unemployed,bank_transfer,0.785,1,1,Android,C2,Fraud
3,0,1,8,0.264,17,unemployed,cash_agent,0.765,0,12,Android,C1,Fraud
2,0,0,4,0.472,34,unemployed,bank_transfer,0.443,1,16,Android,C2,Non-fraud
2,1,1,1,1.086,12,self-employed,e-wallet,0.232,0,17,Android,C6,Fraud
5,0,0,6,0.967,139,self-employed,e-wallet,0.946,2,20,Android,C2,Fraud
1,1,1,0,1.493,45,salaried,bank_transfer,0.517,1,11,Android,C6,Non-fraud
1,0,1,1,2.087,109,unemployed,bank_transfer,0.41,0,17,Android,C1,Fraud
1,1,1,1,1.77,38,self-employed,bank_transfer,0.609,2,10,iOS,C6,Non-fraud
0,0,1,0,2.33,95,salaried,e-wallet,0.685,0,5,Android,C4,Fraud
2,1,1,0,0.287,10,unemployed,bank_transfer,0.388,0,17,iOS,C2,Fraud
1,0,0,3,1.594,76,self-employed,cash_agent,0.675,1,19,iOS,C6,Non-fraud
0,0,0,4,0.942,43,self-employed,e-wallet,0.511,2,4,Android,C5,Fraud
1,0,1,1,1.227,36,unemployed,e-wallet,0.57,0,18,iOS,C2,Fraud
0,1,1,0,1.707,44,salaried,e-wallet,0.414,0,16,iOS,C1,Non-fraud
1,0,0,5,1.386,15,unemployed,cash_agent,0.81,0,17,Android,C3,Fraud
1,1,1,1,0.628,26,unemployed,bank_transfer,0.511,0,15,iOS,C4,Non-fraud
1,1,1,0,0.933,28,self-employed,cash_agent,0.711,0,1,Android,C1,Non-fraud
3,0,0,2,1.117,41,self-employed,e-wallet,0.375,1,18,Android,C2,Fraud
0,0,1,0,1.301,48,self-employed,bank_transfer,0.31,1,6,Android,C2,Non-fraud
1,0,0,1,0.08,8,unemployed,e-wallet,0.688,0,3,iOS,C1,Fraud
2,0,0,7,1.61,200,unemployed,bank_transfer,0.638,1,19,Android,C6,Fraud
1,1,1,2,0.934,23,self-employed,cash_agent,0.337,1,22,Android,C4,Fraud
2,0,1,0,1.62,31,unemployed,bank_transfer,0.542,1,23,Android,C1,Fraud
2,1,1,3,1.649,41,self-employed,e-wallet,0.116,3,17,Android,C5,Fraud
2,1,1,9,0.05,12,unemployed,e-wallet,0.627,0,12,Android,C5,Fraud
2,1,1,3,1.241,97,salaried,cash_agent,0.671,2,10,iOS,C5,Fraud
0,0,0,0,1.535,15,unemployed,bank_transfer,0.537,2,14,Android,C5,Non-fraud
1,1,1,1,1.032,40,unemployed,e-wallet,0.323,0,18,iOS,C2,Non-fraud
0,1,1,1,1.739,41,self-employed,bank_transfer,0.456,1,19,Android,C3,Non-fraud
1,0,0,2,1.357,15,unemployed,e-wallet,0.553,2,2,iOS,C4,Fraud
1,1,0,0,1.628,149,salaried,bank_transfer,0.396,2,0,Android,C3,Non-fraud
2,1,0,2,2.173,35,self-employed,cash_agent,0.552,1,16,iOS,C2,Non-fraud
1,1,1,0,1.241,14,unemployed,bank_transfer,0.17,1,0,iOS,C5,Non-fraud
0,1,1,0,1.506,85,unemployed,bank_transfer,0.236,0,15,iOS,C1,Fraud
0,1,1,0,1.262,45,unemployed,bank_transfer,0.467,0,23,iOS,C4,Non-fraud
0,1,1,1,2.212,28,salaried,bank_transfer,0.556,1,4,iOS,C5,Non-fraud
2,0,1,7,1.378,29,unemployed,e-wallet,0.801,0,17,Android,C5,Fraud
4,1,1,1,2.028,16,salaried,e-wallet,0.591,1,10,Android,C6,Fraud
4,1,1,0,0.986,14,unemployed,e-wallet,0.546,0,17,iOS,C2,Fraud
0,1,1,1,1.679,44,salaried,e-wallet,0.258,0,20,iOS,C5,Non-fraud
7,0,0,11,0.537,6,unemployed,e-wallet,0.536,0,2,Android,C6,Fraud
1,1,1,0,1.493,9,salaried,bank_transfer,0.159,0,8,Android,C3,Non-fraud
3,0,0,3,0.05,19,self-employed,bank_transfer,0.462,0,18,Android,C4,Fraud
0,1,1,3,1.17,11,unemployed,e-wallet,0.642,0,8,Android,C3,Non-fraud
0,1,1,1,1.438,66,salaried,bank_transfer,0.331,0,7,iOS,C6,Non-fraud
0,0,1,0,0.909,10,unemployed,bank_transfer,0.674,0,4,iOS,C3,Fraud
0,1,0,5,1.703,167,self-employed,e-wallet,0.7,2,7,Android,C1,Fraud
1,0,0,5,0.872,69,unemployed,cash_agent,0.225,0,1,Android,C6,Fraud
0,1,1,1,1.827,22,salaried,bank_transfer,0.396,1,0,Android,C1,Non-fraud
2,1,1,2,1.059,14,self-employed,e-wallet,0.569,0,1,iOS,C1,Fraud
1,0,0,2,1.484,26,self-employed,cash_agent,0.499,0,14,Android,C1,Fraud
2,0,1,2,0.994,61,salaried,e-wallet,0.844,0,5,iOS,C4,Fraud
0,0,0,1,1.061,20,self-employed,bank_transfer,0.461,0,19,Android,C2,Non-fraud
0,0,0,0,2.613,59,salaried,cash_agent,0.85,0,18,Android,C3,Fraud
0,1,0,4,1.148,63,self-employed,e-wallet,0.268,1,7,iOS,C4,Fraud
0,1,1,0,1.231,7,unemployed,bank_transfer,0.22,0,2,Android,C4,Non-fraud
2,1,0,4,1.34,20,unemployed,cash_agent,0.336,0,4,Android,C1,Fraud
0,1,1,1,1.582,32,self-employed,bank_transfer,0.153,0,21,Android,C6,Non-fraud
0,1,0,3,1.199,23,unemployed,cash_agent,0.164,0,15,Android,C5,Non-fraud
2,0,0,3,1.136,11,unemployed,cash_agent,0.738,0,8,Android,C3,Fraud
2,0,0,3,1.029,11,unemployed,bank_transfer,0.652,0,5,iOS,C5,Fraud
2,0,1,1,1.926,165,salaried,e-wallet,0.694,2,21,Android,C1,Fraud
0,0,0,1,1.377,20,self-employed,e-wallet,0.722,0,4,Android,C1,Fraud
0,0,0,1,1.469,58,self-employed,bank_transfer,0.348,1,2,Android,C2,Non-fraud
1,1,1,2,1.594,19,self-employed,bank_transfer,0.236,0,10,Android,C6,Non-fraud
0,0,1,2,1.09,43,salaried,e-wallet,0.703,2,17,iOS,C2,Fraud
0,0,0,0,0.846,26,unemployed,cash_agent,0.738,0,18,Android,C1,Fraud
2,1,1,0,1.998,63,salaried,bank_transfer,0.167,2,1,Android,C4,Fraud
1,1,1,2,1.647,145,salaried,e-wallet,0.765,3,12,iOS,C1,Non-fraud
0,1,1,0,1.649,32,self-employed,bank_transfer,0.53,1,19,Android,C1,Non-fraud
1,1,1,1,1.211,40,self-employed,bank_transfer,0.461,0,3,Android,C4,Non-fraud
1,1,0,1,0.508,4,unemployed,e-wallet,0.15,1,14,iOS,C6,Fraud
2,0,1,5,0.856,18,unemployed,e-wallet,0.567,0,19,iOS,C6,Fraud
4,0,0,0,1.332,14,salaried,cash_agent,0.487,0,22,Android,C1,Fraud
2,0,1,10,0.52,8,unemployed,bank_transfer,0.778,0,20,Android,C6,Fraud
1,1,1,0,2.787,96,salaried,bank_transfer,0.479,2,9,Android,C2,Non-fraud
0,1,1,1,1.963,110,salaried,bank_transfer,0.211,5,3,iOS,C3,Non-fraud
0,1,1,1,2.378,48,salaried,bank_transfer,0.598,0,12,Android,C2,Non-fraud
3,1,0,1,1.53,43,unemployed,e-wallet,0.436,0,12,Android,C4,Non-fraud
1,0,0,10,0.22,11,unemployed,e-wallet,0.638,0,22,iOS,C3,Fraud
6,0,0,13,0.465,8,unemployed,cash_agent,0.728,1,4,Android,C4,Fraud
0,0,0,1,1.35,16,self-employed,bank_transfer,0.638,0,14,iOS,C6,Non-fraud
3,0,1,3,1.439,26,salaried,cash_agent,0.759,1,10,Android,C6,Fraud
1,1,1,0,1.587,14,self-employed,bank_transfer,0.503,0,15,iOS,C1,Non-fraud
0,1,1,0,1.546,11,self-employed,bank_transfer,0.403,0,3,Android,C4,Non-fraud
1,0,1,2,1.697,27,salaried,e-wallet,0.847,1,20,iOS,C5,Fraud
2,1,0,0,0.988,14,unemployed,cash_agent,0.114,0,7,Android,C4,Non-fraud
1,1,1,0,1.578,51,unemployed,e-wallet,0.562,0,20,Android,C2,Fraud
0,1,1,0,2.387,48,salaried,e-wallet,0.796,0,11,iOS,C6,Non-fraud
2,1,1,0,2.302,120,salaried,e-wallet,0.824,7,10,Android,C3,Fraud
1,0,0,0,1.071,8,unemployed,bank_transfer,0.367,0,19,iOS,C6,Fraud
0,1,0,1,0.901,9,unemployed,e-wallet,0.747,1,17,Android,C1,Fraud
8,0,0,19,0.346,24,unemployed,cash_agent,0.648,0,6,Android,C5,Fraud
0,0,1,0,0.874,122,unemployed,cash_agent,0.661,1,5,Android,C1,Non-fraud
0,0,1,0,1.247,26,unemployed,bank_transfer,0.352,2,13,Android,C3,Non-fraud
3,0,0,3,1.071,26,unemployed,e-wallet,0.398,0,16,Android,C3,Fraud
1,0,0,2,0.538,9,unemployed,e-wallet,0.796,0,14,Android,C6,Fraud
1,0,0,10,0.816,96,self-employed,e-wallet,0.391,1,1,Android,C4,Fraud
0,1,1,1,1.395,10,unemployed,bank_transfer,0.178,1,10,iOS,C2,Non-fraud
3,1,1,3,1.409,14,unemployed,bank_transfer,0.183,2,14,Android,C2,Fraud
0,1,0,2,1.282,12,salaried,cash_agent,0.288,0,20,iOS,C2,Fraud
0,1,1,0,1.838,53,salaried,e-wallet,0.598,3,13,Android,C5,Non-fraud
2,0,0,20,0.812,32,self-employed,e-wallet,0.716,0,12,iOS,C6,Fraud
0,0,1,1,2.839,71,salaried,e-wallet,0.824,4,10,Android,C5,Fraud
1,1,1,0,0.981,20,self-employed,bank_transfer,0.08,1,20,iOS,C2,Non-fraud
0,0,1,1,1.577,89,self-employed,bank_transfer,0.494,0,1,iOS,C6,Non-fraud
3,0,0,7,0.251,11,unemployed,e-wallet,0.742,0,19,iOS,C3,Fraud
3,0,0,5,1.083,7,unemployed,e-wallet,0.718,0,1,Android,C2,Fraud
3,1,0,3,0.742,10,self-employed,bank_transfer,0.62,1,1,Android,C4,Fraud
4,0,0,16,0.326,33,unemployed,e-wallet,0.811,1,15,iOS,C4,Fraud
2,0,1,1,1.237,40,self-employed,e-wallet,0.71,0,1,iOS,C2,Fraud
1,1,1,3,0.684,46,unemployed,e-wallet,0.471,0,11,Android,C5,Non-fraud
4,1,0,3,0.107,26,unemployed,bank_transfer,0.163,0,1,iOS,C4,Fraud
0,1,0,1,1.436,19,unemployed,cash_agent,0.389,0,6,iOS,C5,Non-fraud
1,1,1,3,1.56,58,self-employed,e-wallet,0.768,0,1,Android,C6,Non-fraud
1,0,0,0,1.8,25,self-employed,e-wallet,0.675,0,5,Android,C6,Fraud
2,0,0,2,1.006,12,unemployed,cash_agent,0.709,1,11,Android,C5,Fraud
1,0,1,2,1.54,18,self-employed,e-wallet,0.674,0,13,iOS,C6,Fraud
1,1,1,1,0.846,26,self-employed,bank_transfer,0.125,0,21,Android,C1,Non-fraud
2,1,1,0,2.294,18,salaried,e-wallet,0.245,3,9,Android,C6,Non-fraud
1,0,0,6,1.79,75,self-employed,cash_agent,0.87,0,3,iOS,C6,Fraud
0,1,0,3,1.764,36,salaried,bank_transfer,0.669,2,9,Android,C6,Non-fraud
2,1,1,19,0.454,20,unemployed,cash_agent,0.761,0,7,Android,C6,Fraud
1,0,0,11,0.593,10,unemployed,cash_agent,0.917,0,8,Android,C2,Fraud
1,0,1,4,1.016,30,salaried,e-wallet,0.493,1,23,iOS,C5,Fraud
0,0,0,4,1.159,37,unemployed,e-wallet,0.725,1,10,Android,C3,Fraud
2,1,0,0,0.393,47,unemployed,bank_transfer,0.265,0,3,Android,C1,Fraud
3,1,1,2,1.463,97,salaried,e-wallet,0.691,2,17,Android,C2,Fraud
0,1,1,0,2.321,30,salaried,bank_transfer,0.441,2,18,Android,C5,Non-fraud
1,1,1,3,1.189,54,self-employed,bank_transfer,0.455,0,21,iOS,C5,Non-fraud
0,1,1,2,1.476,56,salaried,bank_transfer,0.123,0,10,Android,C5,Non-fraud
1,0,0,2,1.13,40,self-employed,cash_agent,0.328,3,1,Android,C6,Fraud
0,1,0,1,2.46,69,salaried,e-wallet,0.628,0,13,iOS,C3,Non-fraud
2,0,1,2,0.916,68,unemployed,bank_transfer,0.529,0,1,iOS,C1,Fraud
0,1,1,1,2.222,59,self-employed,bank_transfer,0.613,0,3,Android,C3,Non-fraud
0,1,1,0,1.601,35,salaried,bank_transfer,0.489,1,13,Android,C3,Non-fraud
4,0,0,4,0.252,7,unemployed,e-wallet,0.665,0,4,Android,C3,Fraud
1,0,0,1,0.624,26,self-employed,e-wallet,0.859,0,23,Android,C2,Fraud
0,1,1,0,1.795,12,self-employed,bank_transfer,0.392,1,15,Android,C1,Fraud
0,0,0,1,1.005,21,self-employed,bank_transfer,0.364,0,14,iOS,C1,Non-fraud
1,1,1,1,0.813,84,salaried,bank_transfer,0.447,0,3,Android,C4,Fraud
6,0,0,13,0.251,11,unemployed,cash_agent,0.295,0,0,Android,C6,Fraud
2,1,1,0,2.317,49,salaried,bank_transfer,0.574,1,15,Android,C4,Fraud
3,0,0,1,1.021,16,unemployed,bank_transfer,0.625,1,23,Android,C5,Fraud
2,0,0,1,1.477,28,self-employed,e-wallet,0.6,0,15,iOS,C6,Fraud
0,1,1,0,3.118,57,salaried,e-wallet,0.486,3,4,Android,C4,Non-fraud
0,1,1,0,1.816,12,self-employed,bank_transfer,0.322,1,3,Android,C5,Non-fraud
2,0,0,2,1.298,222,salaried,cash_agent,0.369,2,6,iOS,C6,Fraud
0,0,1,0,1.46,38,self-employed,bank_transfer,0.304,1,23,Android,C1,Non-fraud
1,1,1,0,3.07,60,salaried,bank_transfer,0.202,2,3,Android,C6,Non-fraud
3,0,0,3,1.66,46,self-employed,cash_agent,0.505,0,2,Android,C4,Fraud
0,1,1,1,2.432,79,salaried,e-wallet,0.239,3,18,iOS,C1,Non-fraud
1,0,0,10,0.715,15,unemployed,bank_transfer,0.243,0,5,Android,C6,Fraud
5,0,0,3,0.781,27,unemployed,bank_transfer,0.306,1,3,iOS,C3,Fraud
3,0,1,5,1.785,85,self-employed,e-wallet,0.704,1,3,Android,C3,Fraud
1,0,1,6,0.905,15,self-employed,cash_agent,0.706,0,8,Android,C4,Fraud
1,0,1,6,1.731,68,salaried,e-wallet,0.652,2,1,Android,C6,Fraud
0,1,1,0,2.625,36,salaried,bank_transfer,0.659,2,7,iOS,C1,Non-fraud
0,0,0,3,1.438,51,self-employed,e-wallet,0.735,0,19,Android,C3,Fraud
2,1,0,0,1.105,16,self-employed,bank_transfer,0.431,1,20,Android,C5,Non-fraud
0,1,1,0,1.608,33,self-employed,bank_transfer,0.242,2,2,Android,C3,Non-fraud
3,0,0,8,1.279,19,salaried,cash_agent,0.574,0,13,iOS,C4,Fraud
1,0,1,2,2.285,30,unemployed,bank_transfer,0.591,0,16,Android,C5,Fraud
3,1,0,6,0.742,11,self-employed,bank_transfer,0.157,0,4,Android,C6,Fraud
2,0,1,0,2.214,99,salaried,e-wallet,0.575,2,5,Android,C3,Fraud
3,0,0,9,0.239,27,unemployed,cash_agent,0.78,1,13,Android,C4,Fraud
1,0,0,1,1.273,51,self-employed,bank_transfer,0.517,1,3,Android,C4,Fraud
2,1,0,1,2.4,22,salaried,e-wallet,0.778,0,12,iOS,C1,Non-fraud
1,0,1,7,1.21,55,salaried,e-wallet,0.581,2,14,Android,C6,Fraud
4,0,1,8,0.378,17,unemployed,bank_transfer,0.63,0,10,iOS,C6,Fraud
0,1,1,3,0.675,20,unemployed,bank_transfer,0.45,0,13,iOS,C2,Non-fraud
2,0,0,4,1.019,66,unemployed,cash_agent,0.769,1,15,Android,C1,Fraud
0,1,0,1,1.832,21,salaried,e-wallet,0.338,0,2,Android,C2,Non-fraud
0,0,1,2,2.056,267,salaried,cash_agent,0.875,0,17,Android,C4,Fraud
1,0,0,2,1.742,27,salaried,e-wallet,0.13,0,11,Android,C3,Fraud
1,1,1,2,0.8,20,self-employed,bank_transfer,0.239,2,19,iOS,C2,Non-fraud
2,1,1,1,1.3,14,self-employed,e-wallet,0.577,0,9,Android,C5,Fraud
1,1,1,0,1.787,17,salaried,bank_transfer,0.303,1,16,iOS,C6,Non-fraud
0,0,1,0,0.986,16,unemployed,bank_transfer,0.208,0,9,Android,C6,Non-fraud
1,0,1,4,2.133,101,salaried,cash_agent,0.678,1,14,iOS,C6,Fraud
0,1,1,0,1.792,94,self-employed,bank_transfer,0.097,1,9,Android,C1,Non-fraud
1,1,1,0,2.021,38,salaried,bank_transfer,0.693,1,2,Android,C6,Non-fraud
3,0,1,14,0.629,26,self-employed,cash_agent,0.456,0,23,iOS,C6,Fraud
1,1,1,0,1.603,8,self-employed,bank_transfer,0.426,0,0,Android,C3,Non-fraud
1,0,1,1,1.508,42,self-employed,e-wallet,0.648,2,14,Android,C1,Fraud
0,1,1,1,1.535,16,unemployed,bank_transfer,0.269,1,21,Android,C4,Non-fraud
1,1,1,0,2.367,92,self-employed,bank_transfer,0.426,2,22,iOS,C5,Non-fraud
1,1,1,0,0.577,16,unemployed,e-wallet,0.09,0,17,Android,C2,Non-fraud
2,1,1,0,0.879,26,self-employed,bank_transfer,0.181,1,9,Android,C3,Fraud
2,0,0,10,0.543,15,unemployed,bank_transfer,0.622,1,16,iOS,C5,Fraud
4,0,0,20,0.942,34,self-employed,cash_agent,0.955,0,6,iOS,C4,Fraud
3,0,0,4,1.107,13,unemployed,cash_agent,0.531,0,23,Android,C4,Fraud
1,1,0,2,1.384,24,self-employed,e-wallet,0.443,0,8,Android,C3,Non-fraud
2,0,1,6,0.954,32,self-employed,e-wallet,0.801,1,22,iOS,C1,Fraud
0,0,0,2,1.704,38,self-employed,bank_transfer,0.564,0,3,Android,C6,Fraud
2,0,1,3,1.886,50,salaried,e-wallet,0.743,4,14,iOS,C5,Fraud
4,0,0,11,0.52,28,salaried,cash_agent,0.927,0,8,iOS,C6,Fraud
2,0,0,4,1.046,42,self-employed,e-wallet,0.719,0,1,iOS,C2,Fraud
1,1,1,3,2.174,57,self-employed,bank_transfer,0.494,1,5,Android,C6,Non-fraud
1,1,0,0,1.058,65,unemployed,bank_transfer,0.082,0,14,Android,C1,Non-fraud
1,1,1,0,1.051,38,unemployed,e-wallet,0.426,1,4,Android,C5,Fraud
1,1,0,0,0.279,13,unemployed,bank_transfer,0.408,2,20,Android,C3,Fraud
0,0,0,3,0.406,20,unemployed,cash_agent,0.398,0,7,iOS,C3,Fraud
4,0,0,9,0.901,36,self-employed,cash_agent,0.585,0,3,Android,C5,Fraud
0,1,0,2,1.411,20,self-employed,e-wallet,0.539,1,7,iOS,C6,Non-fraud
0,1,1,0,2.09,20,salaried,bank_transfer,0.142,1,15,Android,C3,Non-fraud
1,0,1,1,1.912,85,salaried,e-wallet,0.576,1,8,iOS,C2,Fraud
1,1,1,1,1.812,4,self-employed,bank_transfer,0.593,0,7,Android,C4,Non-fraud
5,1,1,0,1.278,34,unemployed,e-wallet,0.306,0,8,Android,C1,Fraud
1,1,0,3,0.681,19,self-employed,e-wallet,0.581,0,18,Android,C4,Fraud
8,0,0,15,0.077,27,unemployed,e-wallet,0.472,0,15,Android,C2,Fraud
2,0,0,3,0.528,14,self-employed,e-wallet,0.518,0,20,iOS,C4,Fraud
0,1,1,3,1.344,32,salaried,bank_transfer,0.786,1,5,Android,C6,Non-fraud
8,0,0,6,0.195,14,unemployed,e-wallet,0.324,0,9,iOS,C6,Fraud
1,1,1,0,1.434,28,unemployed,bank_transfer,0.579,0,23,iOS,C2,Non-fraud
1,0,1,0,1.763,35,self-employed,bank_transfer,0.335,1,10,Android,C4,Fraud
4,0,0,2,0.17,21,unemployed,cash_agent,0.723,0,9,Android,C2,Non-fraud
0,0,0,1,0.875,36,self-employed,e-wallet,0.819,0,12,Android,C1,Fraud
0,1,1,0,1.683,14,salaried,cash_agent,0.73,0,8,Android,C1,Non-fraud
0,1,1,1,1.458,18,salaried,e-wallet,0.643,0,14,Android,C6,Non-fraud
0,0,1,1,1.268,46,self-employed,cash_agent,0.434,0,1,iOS,C1,Non-fraud
2,0,0,5,0.883,20,self-employed,e-wallet,0.843,0,23,Android,C6,Fraud
0,1,1,0,1.199,33,unemployed,cash_agent,0.849,0,9,Android,C2,Fraud
2,0,0,3,0.864,18,unemployed,e-wallet,0.579,1,2,Android,C4,Fraud
2,0,0,1,1.299,27,unemployed,e-wallet,0.613,0,0,Android,C1,Fraud
1,1,0,3,1.653,42,self-employed,bank_transfer,0.107,1,13,Android,C6,Non-fraud
3,1,0,9,0.536,11,unemployed,cash_agent,0.639,0,3,Android,C6,Fraud
1,0,1,2,1.131,50,self-employed,bank_transfer,0.73,0,19,Android,C3,Fraud
0,1,0,3,0.953,16,unemployed,bank_transfer,0.685,0,9,iOS,C3,Non-fraud
1,1,1,0,1.627,35,salaried,bank_transfer,0.284,0,11,Android,C3,Non-fraud
0,0,1,1,1.331,73,self-employed,bank_transfer,0.706,0,13,Android,C2,Fraud
0,1,1,3,1.585,21,self-employed,cash_agent,0.846,2,1,Android,C6,Non-fraud
3,0,0,1,0.09,24,unemployed,bank_transfer,0.238,0,15,iOS,C2,Fraud
1,0,1,0,1.583,77,salaried,bank_transfer,0.718,1,2,Android,C1,Fraud
4,0,0,10,0.184,6,unemployed,cash_agent,0.844,1,12,iOS,C3,Fraud
1,0,0,0,1.431,15,self-employed,e-wallet,0.785,1,23,Android,C5,Fraud
0,1,0,2,2.081,25,unemployed,bank_transfer,0.39,1,15,Android,C1,Non-fraud
0,0,1,0,2.157,51,salaried,bank_transfer,0.879,3,7,Android,C4,Fraud
0,1,0,3,1.475,15,self-employed,e-wallet,0.362,1,12,Android,C1,Non-fraud
4,0,0,5,0.915,18,unemployed,e-wallet,0.486,1,6,Android,C4,Fraud
7,0,0,14,0.603,61,salaried,e-wallet,0.546,0,16,Android,C4,Non-fraud
1,1,1,0,2.127,75,self-employed,bank_transfer,0.682,1,10,iOS,C1,Non-fraud
1,0,1,2,1.526,9,self-employed,e-wallet,0.792,0,3,iOS,C6,Fraud
0,1,1,0,0.971,25,self-employed,cash_agent,0.126,0,3,iOS,C2,Fraud
4,0,1,2,0.53,14,self-employed,bank_transfer,0.23,0,22,Android,C4,Fraud
2,1,1,1,0.12,4,unemployed,cash_agent,0.221,0,10,iOS,C2,Fraud
0,0,1,0,1.789,39,self-employed,bank_transfer,0.09,1,1,Android,C2,Non-fraud
1,1,1,2,1.229,10,self-employed,bank_transfer,0.225,1,4,iOS,C1,Non-fraud
0,1,0,1,1.097,28,unemployed,e-wallet,0.297,1,8,Android,C5,Non-fraud
1,1,1,5,0.678,97,self-employed,cash_agent,0.598,1,15,Android,C5,Fraud
